time,f0,VUV,NAQ,QOQ,H1H2,PSP,HRF,MDQ,peakSlope,Rd,Rd_conf,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12,vowelSpace,F1,F2,F3,F4,F5,VAD
1.435,133,1,0.140498682397318,0.765674700669701,0.0617814983957395,0.293863187503781,25.1416634154051,0.0525705110589985,-0.522541252879609,1.71542946612383,0.706858169037796,-9.75188965304068,3.69162039626893,0.226604150298144,0.102662293666096,-0.279494166368335,-0.161242540181561,-0.377105587206375,0.0615520136137838,-0.0431094074834081,0.247887668049728,-0.0776437192781155,-0.132884271283744,-0.000371177696503267,0.197335227024898,0.0622992293689472,-0.00546100085581401,-0.0165834465873891,-0.270020459945277,-0.277888737143763,0.152830193017298,-0.0334212492976455,-0.0849387693559796,0.109166545789254,0.256789471376459,0.154298402861674,0,0,0,-0.0385260945699115,-0.170337628409299,3.12989690128321,2.74440420585127,2.31904574999238,2.01157314730773,1.873741598753,1.35819474526135,0.56747728634422,1.89099666728285,1.81234032438871,1.85953292946161,1.92024643595889,1.6806491129405,1.42427449069765,3.12934311022675,2.27792630032688,1.54870222323827,1.7129908584716,1.50826688296196,1.48633525329978,1.04580660458629,-0.188469951168609,-0.75836423109142,-0.524429621072413,-0.497071832640667,-0.547347203605047,-0.616610784148586,-0.508380309748421,-0.42777123922071,-0.439042469130784,-0.462505936522499,-0.416488064223833,-0.412149058294857,-0.363750768686409,0,867,3978.58299538968,7290.96475715359,9833.83690407867,14527.3455350442,0
1.445,132.5,1,0.128335956255232,0.721682590082492,0.55902526200921,0.193196132987136,24.9921852573194,0.0675118884621992,-0.523702890411235,1.596602520004,0.677904658223642,-9.71144050208057,3.73855591624689,0.100719368338729,0.0864595759803188,-0.219470066115355,-0.164981619920877,-0.312531308044094,0.0813550502765734,-0.00611525091996913,0.196342244174771,-0.0522255036110506,-0.126098694980851,-0.114748829827155,0.271295571349519,-0.0131240852431848,0.0973039996390501,-0.0795749105914977,-0.250065940572913,-0.2360526027249,0.0853637819943162,0.026917105190289,-0.0839722501984811,0.129924466066499,0.119907129525982,0.177585852823319,0,0,0,-0.0376297559612648,-0.169168367301803,3.11938621570367,2.73428464975659,2.31342664274477,2.02316827075935,1.89011488070085,1.37650524719771,0.680410425202748,1.86799770362251,1.80990769917719,1.85947250570785,1.91054289467727,1.67034616277426,1.41449605648193,-3.00731399589456,2.25806894056194,1.51835484797393,1.59443207821835,1.46233217184659,1.45429994135244,1.0241661414145,-0.198780364490358,-0.756328462369588,-0.520832520352268,-0.486757471266714,-0.548433871340264,-0.636352396589584,-0.512100396337832,-0.419557197243665,-0.427228447392986,-0.451843722361355,-0.409945661170072,-0.412279445802366,-0.368954641361751,0,952.316573850412,4728.06892158653,8174.4686075039,10127.7062381352,14423.4780299829,0
1.455,131,1,0.129360402925038,0.680716695991482,2.10162080342944,0.243027173200999,25.8476167776708,0.0667684854311687,-0.513498087050224,1.58067031986374,0.608976776207259,-9.67396187749576,3.67458501464025,0.09903384088384,0.0484212654681697,-0.245075268286219,-0.0386620248753133,-0.281969693931263,0.160302130930191,-0.0172899906332128,0.221762729452619,-0.0414360247437997,-0.250365991919022,-0.0699145496830032,0.332113146396985,0.0423008476275873,0.078543306949942,-0.00660648321963802,-0.230832170584707,-0.273460081068075,0.0595618365877452,-0.00154344027743603,-0.0529417039119993,0.0583476087430611,0.13480057844142,0.187885420083797,0,0,0,-0.034384096615602,-0.154077463124597,3.09094197177664,2.71703706873156,2.30061383930287,2.02937549244993,1.90083792660128,1.39014057821313,0.775748772614025,1.84581693078924,1.80325208531677,1.85710644401589,1.8984440403654,1.65994589955405,1.403800421129,-2.73590255882485,2.22134441957433,1.48607083673685,1.49888259067929,1.4217711750475,1.4239367072733,1.00123450750987,-0.195117969304411,-0.744997284208176,-0.524024220203712,-0.486548694909353,-0.552572114555693,-0.650909561460506,-0.516482773261039,-0.419429767826966,-0.423298278804162,-0.445545532448572,-0.403402763876273,-0.410393631890154,-0.37177766566848,0,1063.64637322855,4044.23522140307,7453.76566156024,10031.4038673789,12318.9732462143,0
1.465,129,1,0.137687353416268,0.702933450491677,3.31360443241499,0.262303331530813,24.7990075718671,0.0539698075235265,-0.501361337606599,1.44098592500147,0.549383313193262,-9.58090174380455,3.60580734376354,0.0230219771432826,0.0649064430868339,-0.265797643408674,0.0377114653901515,-0.375237102819163,0.175367207662284,0.116343479176156,0.186589233013162,-0.126655298429588,-0.213565431731317,-0.050445062176195,0.350370989864346,-0.00199421853376795,0.0381393778776008,0.0872165943013835,-0.286378853895796,-0.297392617921419,0.129125884594651,0.0276648860762547,-0.14298277162882,0.153899480265566,-0.0147145231747758,0.196401259147841,0,0,0,-0.0304324429826764,-0.131391742010517,3.05579855703448,2.69537440408585,2.28150565098976,2.03130883036991,1.90603553056968,1.40316958380799,0.859416038995917,1.8236737334776,1.7927926307607,1.85234721160142,1.88577887896698,1.64974996155522,1.39334059295257,-2.31281439419833,2.17152747540183,1.45275999353253,1.418231512551,1.38363456967333,1.39518916349656,0.985872255969907,-0.1771076558041,-0.72806686943284,-0.535936472441179,-0.49560856025969,-0.557679231695553,-0.656484179794127,-0.52175976667796,-0.428241201465811,-0.428414752757023,-0.442857801269798,-0.400224002089535,-0.405535281865969,-0.368479045279914,0,1142.52183126573,2689.10071456952,5986.68568401269,9644.04366253146,11947.0918786304,0
1.475,126.5,1,0.124155731594301,0.717805899336553,3.31636073410708,0.333010966172681,27.4295008158888,0.0546095995980678,-0.495758032648562,1.35135316603757,0.584503145848991,-9.6090183109337,3.55720908880921,-0.024734672116328,0.0659545393196489,-0.145968310754496,0.122120140127513,-0.472746475916994,0.130925148779184,0.159212509847616,0.0985931736204694,-0.0833021657772347,-0.154969015863433,-0.0245138196398397,0.33935442673132,-0.0622898095331574,0.0797814762428465,0.0662663660888253,-0.382319939684826,-0.250234513490021,0.198582947357653,-0.0726283574184643,-0.0484843647837851,0.209381769666867,-0.0358526108241951,0.136280311002715,0,0,0,-0.0267664549218849,-0.107726803189316,3.02255109146281,2.67076779880899,2.25753864291241,2.0313907114825,1.90681320755962,1.42235154106464,0.942688668026338,1.80082067880191,1.77936760535174,1.84457562708161,1.87261705928514,1.63967915571385,1.38791544356737,-1.90104962412307,2.07347009362768,1.42417656921001,1.35211343952761,1.34243581035734,1.37224540015424,0.968467627843923,-0.146475752893426,-0.707367277918899,-0.553618187431935,-0.509740965124519,-0.564835155046175,-0.653677254871973,-0.528727153824586,-0.44397261081318,-0.438660766809692,-0.445645113485456,-0.402819407712326,-0.400386597565363,-0.361306422451017,0,1158.42118607189,3222.54768316758,5977,9756.18368788511,12647.2244681723,0
1.485,124.5,1,0.135528598017588,0.724615273302956,5.74146965359292,0.314374148678145,27.517041828525,0.0493582923857504,-0.490925036241512,1.51168856017707,0.580757995217497,-9.90225856398001,3.28252747333708,0.132596681928522,0.210467057075505,-0.190598725147346,0.202062189194923,-0.397446810041614,0.195419143319716,0.194721784361866,0.0804940203043546,-0.12448415922398,-0.237728651838567,0.0554631456493841,0.322544043898935,0.0527107638672926,0.171417675706239,0.139069057150769,-0.467429221297896,-0.200978010194577,0.243399562517902,-0.0899043327619147,-0.00526224717478961,0.142572098944931,-0.117498489727043,-0.000391170233893456,0,0,0,-0.0243952389882698,-0.0910908759205418,2.9949220111317,2.64523718771851,2.23238965501327,2.03294233669026,1.90732753588104,1.45257995612188,1.04583768053864,1.77944708741399,1.76552793345574,1.83588862601574,1.86084626049347,1.63085334909473,1.38382224608655,-1.58648858175965,1.86146518156868,1.40238026143647,1.30107840863594,1.29876555868589,1.35243782090393,0.960425018110214,-0.105188696099575,-0.683398663976985,-0.574570507032585,-0.528682021924863,-0.573317740352425,-0.647192521798853,-0.538191763918616,-0.464203004160077,-0.452218766490771,-0.450803006905955,-0.410168582251943,-0.398493344777875,-0.355356300003131,0,1135.28825595842,3660.95234521339,5989.71174404158,9797,11057.2746078697,0
1.495,121.5,0,0.122649807462537,0.633109335066125,4.71112118101893,0.361596922661008,54.1166099269026,0.0534771128639588,-0.48971998837586,1.39011979261392,0.448849634782232,-10.3395959605904,3.16910096242014,0.436387493279243,0.202858946366245,-0.314492846793443,0.0632036329274727,-0.399184969426269,0.312735630493292,0.09803925380836,-0.0769382152523015,-0.0023169595790215,-0.238124256715141,0.0316965545506472,0.196157450196978,0.113655592125179,0.239624521939624,0.00974575293210277,-0.425866702290392,-0.124592018663487,0.200475906560448,-0.0116334221767127,-0.0543061128265217,0.0116896813208787,-0.00288638606217639,0.0705339264598725,0,0,0,-0.025047124813885,-0.0901347814368858,2.98018996253117,2.62466642958007,2.21256413955494,2.0391373411539,1.90770560087759,1.49306895468521,1.15322906167279,1.75599429160449,1.75472359820541,1.82715324577079,1.85256315725556,1.62602718319577,1.38595811873904,-1.33278328380759,1.60852379923331,1.38609818393341,1.26788592670093,1.26468397842111,1.33957956722349,0.972922603521229,-0.0608529903986078,-0.658837216493641,-0.596630315242131,-0.54912643937222,-0.580205306742326,-0.637445555629014,-0.547378270012886,-0.487810183957161,-0.469038813715776,-0.455644105690707,-0.419193933304021,-0.398556468581098,-0.34974923694349,0,1162.77095933954,3829.80250635418,6088.49196188122,9809.41045806871,11008.7060489288,0
1.505,126.5,0,0.0969104418928943,0.493530903749101,-1.15902676312688,0.401621439726348,105.461622850091,0.071467489799091,-0.489471173042468,1.15345581622493,0.385226409001289,-10.6488918142125,2.85871853368082,0.439407540621421,0.204354270129018,-0.300386199566337,0.159211364740787,-0.312698645085604,0.379674653447951,0.186899440960029,-0.0975091248116866,-0.0110849603811006,-0.241155044539597,0.0470242770428115,0.195190472530734,0.0940391778916766,0.217816260015952,0.019013194013577,-0.275608161324059,-0.0692844088792406,0.122356793405423,-0.00536967778909407,-0.0264810478632605,-0.0888770447249188,0.0194170963111666,0.0387983923118742,0,0,0,-0.0287497676015933,-0.105752678812667,2.98041572300244,2.61253774829539,2.20107810408988,2.0514426108168,1.91054077686035,1.5454226719297,1.28589569424495,1.73370837293238,1.74872194240159,1.81990806437925,1.8465576496412,1.62546888637479,1.39589763754386,-1.18663439367751,1.41617765111501,1.37820087029793,1.2513880097219,1.23741052019658,1.33917035776362,0.98787856324315,-0.0206233264915072,-0.636656964172992,-0.615097070375377,-0.564982950863617,-0.585146331099506,-0.623274098267819,-0.551218070721618,-0.508311589705033,-0.486095023383076,-0.463271965263611,-0.428805211614173,-0.402483201711723,-0.348693131254093,0,1170.25517006502,3950.10917209584,5979.20350410263,9820,11936.6563380992,0
1.515,134,0,0.071171076323252,0.353952472432077,-7.02917470727269,0.441645956791689,156.80663577328,0.0894578667342233,-0.482355905143339,1.01192161838756,0.575912232144899,-10.8657130269166,2.60233130890029,0.397543750657337,0.191805319943763,-0.320900157206194,0.171172572351637,-0.258933073116121,0.429137801598109,0.182334128791256,-0.0873261289804843,-0.0391252414953212,-0.204639716891572,0.0188982265806977,0.100176926284925,0.111702290560941,0.0909322715030417,-0.0758928719292847,-0.175293932736144,0.018828765419782,0.133066054115574,-0.00475120490798661,-0.00995639534260398,-0.0847759192535109,0.065772427768648,-0.00500121500416765,0,0,0,-0.0350962963844322,-0.135572461266687,2.9895219572535,2.60583299186592,2.19285049931014,2.06411593530798,1.91700808944561,1.60537705169135,1.42663215042379,1.7198056073901,1.74510349510788,1.81854178465461,1.83988601553661,1.62790548014789,1.41253400885148,-1.15258170389781,1.27546630055723,1.38119108719732,1.24941078181771,1.22164541465846,1.37445687848592,1.00250560787941,0.00949330892182422,-0.618878378930628,-0.624727447827884,-0.580530650228986,-0.591637895183974,-0.607601184842777,-0.546581682390316,-0.516964173232094,-0.496948647135672,-0.468957079064487,-0.435401169148997,-0.410741186625378,-0.351350567539105,0,1208.57958967438,3925.06295527791,5848.93704472209,10217.3610373556,13062.3776118367,0
1.525,131.5,0,0.0454317107536097,0.214374041115053,-12.8993226514185,0.481670473857029,208.151648696468,0.107448243669355,-0.431334593087295,1.01802894829632,0.647755547017586,-10.7805291881249,2.47751658887057,0.3621689577697,0.268801764123752,-0.355028209972355,0.177220831466656,-0.239482645776977,0.361592585781988,0.0099518490281426,-0.176299800117485,-0.0287697723416989,-0.0181107711866196,0.0763219101506848,0.0331780276124371,0.179559819753334,-0.00412362252821852,-0.12992375597348,-0.147648938594515,-0.032476063479673,0.025424623097582,-0.0610013926877644,0.0756682090143852,-0.0112772304092853,0.155294829956843,0.00532582979465973,0,0,0,-0.043828790046561,-0.182165886114959,3.00640600577379,2.60204704603493,2.18349449738143,2.07357448121187,1.9214257727673,1.66021568482451,1.52002474111813,1.70823237195315,1.74217766960863,1.82028050157898,1.83280560655584,1.63405227112473,1.42866581929851,-1.12617537910682,1.13882818529905,1.38323350356113,1.2557050944004,1.21753958775179,1.42925613221133,1.01560200249363,0.0288300714480677,-0.605313612522122,-0.625976779879862,-0.595476541718106,-0.597399253310943,-0.593895485373043,-0.538118531987596,-0.517910525878063,-0.503950298828931,-0.475016995248855,-0.43774539862726,-0.41659866245993,-0.351956639863634,0,1230.47962562359,4125.13429870645,8216.33839565578,11121.3024590526,14155.9730254735,0
1.535,128.5,1,0.0363869809398386,0.151220167922515,-14.1181837301401,0.423595982592955,204.040301148883,0.120604056835556,-0.37857147519059,1.83765103698413,0.491523360787579,-10.5945176613643,2.25706049357422,0.208572002454512,0.458249684226223,-0.25193258310172,0.286539190903953,-0.329960423667841,0.303133087113247,-0.00910920756800126,-0.231669959752776,0.00752776381756584,0.0949783260851461,-0.0418494245933817,0.0136958267847384,0.169302704253543,0.00877218705824409,-0.134291322851352,-0.141817359137832,-0.0868005234119281,-0.131481575073768,-0.0507821156580479,0.175171500624758,-0.000770757106848871,0.129314256980678,0.0714895491418318,0,0,0,-0.0542611118638113,-0.240938024406556,3.02607814250704,2.59883946248309,2.17135066930842,2.08046915459424,1.9211661836965,1.70737969032737,1.68172084834282,1.7000304835428,1.73883758287876,1.82142688370336,1.82741188755654,1.64118258036814,1.43428657164011,-1.04614516851633,0.959068669067456,1.37602963342362,1.26675517811738,1.19909628492327,1.46972080865331,1.03505224359352,0.0395135325731146,-0.598529582217683,-0.62359915293758,-0.604808480384336,-0.598223396745008,-0.58418428535701,-0.529712181576752,-0.516767161155395,-0.512392446241914,-0.481394848593827,-0.437590845527973,-0.41878140606217,-0.351951765450868,0,1195,4473.48907963698,9028.43633519806,11111.6064822114,14406.1844194832,0
1.545,123,0,0.0758954254445404,0.320834758160908,-1.84288540857192,0.187711682197257,42.4213383200441,0.117450590836457,-0.36301179164555,1.60127928400821,0.463102558855637,-10.60695321807,1.9747421411603,-0.15450024866884,0.485328864442118,-0.264502324282982,0.189346332185036,-0.378884957623572,0.154820521880132,-0.128567579094606,-0.251135610780515,0.00542170521829778,-0.00171582051672708,-0.151312076817946,-0.0466983602704488,0.179940643025517,0.0905343217426649,0.00996182595256003,-0.067712363206516,-0.100038485496336,-0.116476688473054,-0.0943715167006379,0.121875138947873,-0.0265879856524598,0.0228117197524048,0.063918333167829,0,0,0,-0.0639639775394942,-0.29846310611042,3.03590520546476,2.59169273739732,2.1572125272374,2.08632706443191,1.91548345220746,1.74718207339112,1.8941136842674,1.69749126820315,1.73554077540866,1.82069060619789,1.82506257186489,1.64486813165519,1.43918880644755,-0.98328415190316,0.814999708784109,1.37720979745311,1.28799401986409,1.15180535515433,1.51424651284231,1.05127223475526,0.0385245640388273,-0.599557499215441,-0.615866823016211,-0.606541051543159,-0.595789940895023,-0.575563830994592,-0.517817080655976,-0.509586500489618,-0.516224057117987,-0.480296863101184,-0.437721592032182,-0.420867875865284,-0.352627618557787,0,1117.24953802103,4582.62188361283,7463.1861727959,10535.6218836128,14685.3397390213,0
1.555,123.5,0,0.0598094447031438,0.265140729923743,-5.14907883508187,0.577283035206141,75.973683479481,0.123326548083911,-0.379060746650293,0.712066451149654,0.523201892492931,-10.9034050752067,1.79548600306464,-0.322838786502152,0.36079270491098,-0.166851384441344,0.23859505035265,-0.330251152575519,-0.0045375225576661,-0.0973815534537744,-0.165543954389323,0.0187972908823796,-0.0729951698382488,-0.162599235200327,-0.0414769935162983,0.219334674598314,0.09982413932401,-0.0165708866079285,-0.083205592014056,-0.114075511722174,-0.112235540184918,-0.0148892510394705,0.125398402251056,-0.0163723494882146,0.0283852477539256,0.00942279650767083,0,0,0,-0.072037822084664,-0.351636948403456,3.03603622470227,2.57810064503294,2.13806879174482,2.09002974410788,1.90629416868014,1.78129903118296,1.9925007896608,1.69905748280758,1.73523016075272,1.81759815064347,1.82390316446461,1.64658982340061,1.44670246797277,-0.958899091870018,0.738456558090906,1.39481728746467,1.31125703774855,1.11727125108698,1.57646526712831,1.05148630721456,0.023454055762764,-0.606905893949908,-0.602610917004859,-0.600228421885153,-0.590704637076568,-0.569210981063945,-0.504766329478655,-0.495570790147611,-0.509826668615804,-0.474282659810871,-0.438342588974861,-0.42605727997168,-0.356041266501539,0,1657.94475803655,4570,8580.55773002771,10523,14680.7302042798,0
1.565,129,0,0.0437234639617471,0.209446701686578,-8.45527226159182,0.966854388215025,109.526028638918,0.129202505331365,-0.41687522756586,0.73308950282938,0.566293015378004,-11.0243319491802,1.8556413304919,-0.141583119180903,0.61860471060911,0.134590132155119,0.47741429767195,-0.174878403047688,0.0344757002238506,0.0126697438158407,-0.0950572760362709,0.142539734823979,-0.11538333944995,-0.219924684854838,-0.0550554396084404,0.123437515365305,0.055657847325148,-0.0575096221735377,-0.0138670024875772,-0.0105564159486515,-0.0760105254892854,0.025756303696975,0.0699595622607286,-0.0608629500249348,-0.0648249322859729,-0.0447737236100343,0,0,0,-0.0804603033178994,-0.41255849375441,3.03473455346793,2.5617275502535,2.11376244663552,2.09007169404735,1.89824742967561,1.8084214014826,2.0081852176286,1.70246452816661,1.73299969865799,1.81383142346236,1.81817471701063,1.65060457150401,1.45276896568525,-0.96386295195643,0.693742705112915,1.41498796560924,1.32517896162805,1.1168346399377,1.64717681580681,1.05768123042572,-0.00557123549643707,-0.623246864918538,-0.58712822030761,-0.590465393875076,-0.582417310271286,-0.567735551380001,-0.492477839288594,-0.477664016410515,-0.497693540554735,-0.463173465684694,-0.4339725321225,-0.429390468842817,-0.358888814693552,0,2453.70451635689,4591.05080191982,8920.00416254091,10218.8830956691,13385.6332486109,0
1.575,129.5,1,0.0742877761831667,0.368305749386476,-0.342049349737072,0.194101658722293,35.8643216817567,0.0766899327853662,-0.454146518944059,1.50839188823458,0.721596381106338,-10.4943682605281,2.30368147781254,-0.0132064390453104,0.883081921140677,0.264141729549184,0.807762703807491,-0.193490229061085,-0.133846009185379,-0.108330686982485,-0.119235896882711,0.111882351503934,-0.126772224935862,-0.0871391399100648,-0.0886280499324685,0.0141829403473785,0.045250953888594,0.000190953551746,0.0650244099453026,0.0106944362679246,-0.0426260182820942,0.0290582486206531,0.032110283577236,-0.0784903664924592,-0.162984593715004,-0.0231358832356144,0,0,0,-0.0887152369719332,-0.48284683194922,3.0296794261571,2.54135810826853,2.08503146923475,2.08921545942861,1.89349500550862,1.83025703767896,2.00831319356703,1.70756025812579,1.72480914919072,1.81078984783055,1.80652815648819,1.65427611012707,1.45990139444321,-0.976286293830818,0.657865103589901,1.42560524436345,1.33389428079642,1.1247395688856,1.70694111066279,1.06311235715752,-0.0467956375482676,-0.650810085829059,-0.569242743805957,-0.577507177520651,-0.572684848711839,-0.565765148891177,-0.475757406779947,-0.455997709380617,-0.48434449401274,-0.451011625523938,-0.426367956865043,-0.426871250711274,-0.358921907016701,0,2490.56452884452,4667.87043145367,7781,9884.87026116791,11681.1293982606,0
1.585,129,1,0.170718362047544,0.585963241838817,5.9789771629344,0.298066065522717,23.503973018151,0.0718509721592565,-0.476425993048669,2.38259055899776,0.718005231826433,-9.98293243919445,2.69044712460039,0.00312591745246161,0.881555567998481,0.192202635990958,0.945314675991665,-0.262507886333917,-0.390313292849584,-0.283286528917621,-0.131001617743493,-0.0437924650544063,-0.145979290296885,0.0414279962779633,-0.0131895728407628,-0.0215288024167224,0.0366491032524731,0.083869260114959,0.0235524959409782,-0.0099093923774602,-0.029479826668202,0.0644058687137815,0.0776569073830816,-0.0771259314203685,-0.184008683382631,-0.0329289323952191,0,0,0,-0.0974215501524767,-0.574736151297619,3.02426788740528,2.52050971773835,2.05472214715029,2.08937028569697,1.89353092289179,1.84786779236754,2.00622474675497,1.71530341339722,1.71506140306242,1.81112465469206,1.79471170715941,1.65844182418361,1.46998800019294,-1.00735753935209,0.592985302136048,1.43382513464796,1.34893132082029,1.14751394514121,1.76563236365195,1.05212268835957,-0.0947366429652225,-0.684394700041561,-0.549652428564531,-0.562275703104081,-0.564532882672157,-0.565655874664992,-0.455942122776294,-0.430024961853095,-0.469678502371237,-0.439684450739648,-0.418559793818952,-0.423890468946934,-0.358343504669897,0,2516.85614637007,6018.89132614768,8601.60995099553,10461.7397528964,12234.5359334498,0
1.595,128,1,0.182072881392206,0.706494969483711,1.52211665065304,0.340326284387893,24.7979793621024,0.0722274463184564,-0.477453324412914,2.31314902579039,0.63032776081563,-9.91117490600757,2.91322466878093,0.108855433053537,0.771080128376456,0.12649979672914,0.910241805987482,-0.35600614046562,-0.562530918957346,-0.292909944302573,0.0151895762689439,-0.0761257151382704,-0.146346021079374,0.0354063742570902,-0.0185360768698199,-0.104284414695167,0.0674101026604609,0.162671449211226,0.00271368120997856,0.0225274729992267,-0.116414834403166,0.0342887270396964,0.0935466485714732,-0.0821883736808775,-0.0680401908793403,-0.00305900991569601,0,0,0,-0.108634487704539,-0.710383349495043,3.02547611698204,2.50503941718234,2.02800864495257,2.0924001990847,1.8970367294556,1.86119199895448,2.00420086473939,1.72194347058098,1.7067729613942,1.81440248566856,1.78687902278845,1.66433928468085,1.48520627111856,-1.13223550418287,0.524927839878849,1.44264022640264,1.36901916859484,1.19017751223382,1.83429091285218,1.06375289533752,-0.143842293236083,-0.718930523225467,-0.530823890852345,-0.545026305595493,-0.553390743119689,-0.570996323271722,-0.435918856724055,-0.401594381706853,-0.453297746258703,-0.426251963614863,-0.409253817380055,-0.418530812632948,-0.355776937122782,0,2625,5942.33945521172,8941.68765175932,10739.5386517152,12373.8904242638,0
1.605,125.5,1,0.143769984058235,0.74617294504115,-1.37204988225235,0.285356792664152,26.6340408034544,0.0519100647456026,-0.48082257585669,2.06608819224329,0.696837932988854,-9.95743299676667,3.07471172679932,0.217680497089718,0.615754912758401,0.0659698914037875,0.900394300549036,-0.441277668306655,-0.636721905678155,-0.198629656278049,0.145308900302338,-0.0806314838257823,-0.124378997807787,0.0390219113550281,-0.0786820045265788,-0.166430003966156,0.0980022348910913,0.210620392502757,-0.0284266917993062,0.0104981539203763,-0.218992646317407,-0.00145853190129428,0.0915126149874344,-0.0343891368076691,0.00295613127939181,0.0521993472043786,0,0,0,-0.12092317270904,-0.884941398256875,3.02874765812948,2.48829227929989,1.99906023857898,2.09587321771023,1.90081589316324,1.87270713853272,2.00837544615995,1.72848642633196,1.69906425840955,1.81813140569427,1.78183016616105,1.66909728047732,1.50754373713611,-1.25888648959079,0.482425273713432,1.4453964983929,1.3878387848507,1.24090000796875,1.90744711625801,1.08479308472255,-0.188697089518684,-0.75320979043559,-0.514449664861703,-0.521769602267895,-0.535756477749454,-0.57728788143341,-0.419756676852364,-0.377223571125906,-0.436379414928951,-0.410748117257104,-0.400434688925298,-0.410210278043396,-0.353906251936011,0,2884.44264838512,5014.44074370726,8648.58409909368,10583.7090636175,12015.2746583247,0
1.615,121,1,0.131287553689607,0.765233587014101,-1.07195862040597,0.214990682337721,27.3444388817746,0.0499448720071819,-0.486354522462477,2.02118180683235,0.737554736683536,-10.0341119852092,3.13976230212553,0.290850615669938,0.460929772502368,-0.0249302733708338,0.911325356447146,-0.386701195121001,-0.550121519780493,-0.146395924580302,0.11323471924757,-0.139576521942721,-0.124710053485918,0.0798192338749128,-0.0415379567557897,-0.176139558811108,0.054771208791733,0.23112240586766,-0.0413857264601637,-0.0115886495079619,-0.243561646600658,-0.0472803734341895,0.0592442132067576,0.00268278714504628,-0.0389535975560984,0.0834958797970453,0,0,0,-0.131995990613029,-1.07493316195298,3.02829194742447,2.46588964456,1.96381267842165,2.0977233139784,1.90294206063684,1.87712767813545,2.02377812602835,1.73593876379629,1.6935625120034,1.82082249471311,1.77841573609214,1.67390650581518,1.53401690670934,-1.30362849526569,0.448937215693069,1.44364313379458,1.41165274351168,1.29847543333367,1.98175816100088,1.09604650361516,-0.224565661090539,-0.78435772442081,-0.50237424799981,-0.497484792661165,-0.516816602235755,-0.581806844056534,-0.409326292115454,-0.358215879653859,-0.419185731673744,-0.38880389724701,-0.39153431609344,-0.405872810731984,-0.355719790322195,0,3298.97244524051,7655.20497360571,9910.85013591327,11248.4926114899,13042.055109519,0
1.625,118,1,0.128002437250325,0.742707816308685,-0.640428896146659,0.409018886931651,28.1454127062652,0.0722954487917616,-0.491285538092714,1.94849013650481,0.784010096523606,-10.2435104781579,3.27566533498274,0.423601491039988,0.277427978375859,-0.0877397576159562,0.880856042816586,-0.234200533473882,-0.415455398810083,-0.132925549775666,0.00786057410418661,-0.215572180520733,-0.117413025782413,0.101726842368548,0.0209003793409423,-0.165527484877808,0.0465771153935765,0.193627943193474,-0.00193002377195977,-0.0182763067004162,-0.198468817751477,-0.0996370462897381,-0.00248508616582503,-0.00931885997331984,-0.071549421925431,0.0998910134898764,0,0,0,-0.140406793207022,-1.26048768243439,3.02271620419664,2.43899866090917,1.92355080087346,2.09800177736028,1.90311017476913,1.87617156295713,2.04805272534067,1.74596201598902,1.68866518371498,1.82296583438475,1.77677555892419,1.67983567486152,1.564348571919,-1.343541801104,0.427626726094407,1.44405434048998,1.43945898730586,1.3652188222178,2.05544163777395,1.1216673743251,-0.2484613418963,-0.810465967488879,-0.498966561037767,-0.480520261836326,-0.49962125903273,-0.581230181522822,-0.400818462993639,-0.343284055046948,-0.401615370671807,-0.364662742299916,-0.383274973845192,-0.403183528543567,-0.359543525386731,0,3250.07916395996,7658.35677390465,9893.21980738788,11133,13027.5765812925,0
